model,scoring,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_neighbors,param_classifier__p,param_classifier__weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,prep_name,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__learning_rate
XGBoost,f1,0.1718440055847168,0.030817678147287655,0.019138892491658527,0.004182534258627908,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 500}",0.890625,0.9841269841269841,0.9047619047619048,0.9265046296296297,0.04115187174702896,1,0.84,0.9583333333333334,0.9473684210526315,0.915233918128655,0.05338641620657664,1,0.875,1.0,0.782608695652174,0.8858695652173912,0.08908181777640757,33,0.8571428571428572,0.9787234042553191,0.8571428571428571,0.8976697061803445,0.05731361954906159,33,Outlier-Quantile: 0.01 + Correlation-Threshold: None + Scaling: Standard,10,500,0.2
XGBoost,f1,0.06664975484212239,0.006910459812127104,0.01521611213684082,0.00251866958510467,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 100}",0.890625,0.9841269841269841,0.9047619047619048,0.9265046296296297,0.04115187174702896,1,0.84,0.9583333333333334,0.9473684210526315,0.915233918128655,0.05338641620657664,1,0.875,1.0,0.782608695652174,0.8858695652173912,0.08908181777640757,33,0.8571428571428572,0.9787234042553191,0.8571428571428571,0.8976697061803445,0.05731361954906159,33,Outlier-Quantile: 0.01 + Correlation-Threshold: None + Scaling: Standard,10,100,0.2
XGBoost,f1,0.28060245513916016,0.024071653116418217,0.014366865158081055,0.00037451974485618094,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__n_estimators': 1500}",0.890625,0.9841269841269841,0.9047619047619048,0.9265046296296297,0.04115187174702896,1,0.84,0.9583333333333334,0.9473684210526315,0.915233918128655,0.05338641620657664,1,0.875,1.0,0.782608695652174,0.8858695652173912,0.08908181777640757,33,0.8571428571428572,0.9787234042553191,0.8571428571428571,0.8976697061803445,0.05731361954906159,33,Outlier-Quantile: 0.01 + Correlation-Threshold: None + Scaling: Standard,5,1500,0.2
XGBoost,f1,0.21666606267293295,0.023247113873059194,0.018152316411336262,0.004908662800373395,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__n_estimators': 1000}",0.890625,0.9841269841269841,0.9047619047619048,0.9265046296296297,0.04115187174702896,1,0.84,0.9583333333333334,0.9473684210526315,0.915233918128655,0.05338641620657664,1,0.875,1.0,0.782608695652174,0.8858695652173912,0.08908181777640757,33,0.8571428571428572,0.9787234042553191,0.8571428571428571,0.8976697061803445,0.05731361954906159,33,Outlier-Quantile: 0.01 + Correlation-Threshold: None + Scaling: Standard,5,1000,0.2
XGBoost,f1,0.10503268241882324,0.004020673618069817,0.012904167175292969,0.0020682171775965067,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__n_estimators': 500}",0.890625,0.9841269841269841,0.9047619047619048,0.9265046296296297,0.04115187174702896,1,0.84,0.9583333333333334,0.9473684210526315,0.915233918128655,0.05338641620657664,1,0.875,1.0,0.782608695652174,0.8858695652173912,0.08908181777640757,33,0.8571428571428572,0.9787234042553191,0.8571428571428571,0.8976697061803445,0.05731361954906159,33,Outlier-Quantile: 0.01 + Correlation-Threshold: None + Scaling: Standard,5,500,0.2
XGBoost,f1,0.21075956026713052,0.021844680694315145,0.012473821640014648,0.0030211699861229036,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 20, 'classifier__n_estimators': 1000}",0.890625,0.9841269841269841,0.9047619047619048,0.9265046296296297,0.04115187174702896,1,0.84,0.9583333333333334,0.9473684210526315,0.915233918128655,0.05338641620657664,1,0.875,1.0,0.782608695652174,0.8858695652173912,0.08908181777640757,33,0.8571428571428572,0.9787234042553191,0.8571428571428571,0.8976697061803445,0.05731361954906159,33,Outlier-Quantile: 0.01 + Correlation-Threshold: None + Scaling: Standard,20,1000,0.2
XGBoost,f1,0.26099681854248047,0.026177350727891433,0.029448668162027996,0.009881230867587153,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 1000}",0.890625,0.9841269841269841,0.9047619047619048,0.9265046296296297,0.04115187174702896,1,0.84,0.9583333333333334,0.9473684210526315,0.915233918128655,0.05338641620657664,1,0.875,1.0,0.782608695652174,0.8858695652173912,0.08908181777640757,33,0.8571428571428572,0.9787234042553191,0.8571428571428571,0.8976697061803445,0.05731361954906159,33,Outlier-Quantile: 0.01 + Correlation-Threshold: None + Scaling: Standard,10,1000,0.2
XGBoost,f1,0.20543599128723145,0.04705216260479079,0.01008168856302897,0.0022385981789743983,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 20, 'classifier__n_estimators': 1500}",0.890625,0.9841269841269841,0.9047619047619048,0.9265046296296297,0.04115187174702896,1,0.84,0.9583333333333334,0.9473684210526315,0.915233918128655,0.05338641620657664,1,0.875,1.0,0.782608695652174,0.8858695652173912,0.08908181777640757,33,0.8571428571428572,0.9787234042553191,0.8571428571428571,0.8976697061803445,0.05731361954906159,33,Outlier-Quantile: 0.01 + Correlation-Threshold: None + Scaling: Standard,20,1500,0.2
KNN,f1,0.01940298080444336,0.002140420477684394,0.032097419102986656,0.005441937545143228,2,2,distance,"{'classifier__n_neighbors': 2, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.921875,0.9365079365079365,0.9206349206349206,0.9263392857142857,0.007208122429145953,3,0.9523809523809523,0.9523809523809523,0.875,0.9265873015873015,0.03647773077549647,12,0.8333333333333334,0.8695652173913043,0.9130434782608695,0.8719806763285024,0.03258632261650248,1,0.888888888888889,0.909090909090909,0.8936170212765957,0.8971989397521313,0.008627591785843948,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,,,
KNN,f1,0.011545896530151367,0.0028485401416191956,0.017021814982096355,0.0018609927536772071,3,2,uniform,"{'classifier__n_neighbors': 3, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.90625,0.9206349206349206,0.9523809523809523,0.9264219576719576,0.019272321087411896,1,1.0,0.9090909090909091,0.9545454545454546,0.9545454545454546,0.03711348095126028,7,0.75,0.8695652173913043,0.9130434782608695,0.8442028985507246,0.06893586083492914,5,0.8571428571428571,0.888888888888889,0.9333333333333332,0.8931216931216931,0.031248302772980716,2,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,,,
KNN,f1,0.009635686874389648,0.0031098957550975154,0.014467239379882812,0.0030660753116387215,3,2,distance,"{'classifier__n_neighbors': 3, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.90625,0.9206349206349206,0.9523809523809523,0.9264219576719576,0.019272321087411896,1,1.0,0.9090909090909091,0.9545454545454546,0.9545454545454546,0.03711348095126028,7,0.75,0.8695652173913043,0.9130434782608695,0.8442028985507246,0.06893586083492914,5,0.8571428571428571,0.888888888888889,0.9333333333333332,0.8931216931216931,0.031248302772980716,2,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,,,
KNN,f1,0.00802008310953776,0.000357187971907721,0.023699283599853516,0.005207095416074426,6,2,distance,"{'classifier__n_neighbors': 6, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.890625,0.9206349206349206,0.9523809523809523,0.9212136243386242,0.025215082617382308,4,1.0,0.95,0.9545454545454546,0.9681818181818181,0.022575249129926277,2,0.7083333333333334,0.8260869565217391,0.9130434782608695,0.8158212560386473,0.08388722315851453,8,0.8292682926829268,0.8837209302325583,0.9333333333333332,0.882107518749606,0.042499690146734624,4,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,,,
KNN,f1,0.01358636220296224,0.004287999102448975,0.020466089248657227,0.0055195058023673055,6,1,distance,"{'classifier__n_neighbors': 6, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.875,0.9523809523809523,0.9206349206349206,0.916005291005291,0.03175980741678032,5,0.9444444444444444,0.9545454545454546,0.875,0.9246632996632996,0.03535854542021587,13,0.7083333333333334,0.9130434782608695,0.9130434782608695,0.8448067632850241,0.09650128777062782,2,0.8095238095238096,0.9333333333333332,0.8936170212765957,0.8788247213779128,0.0516159448794955,5,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,,,
KNN,f1,0.011293570200602213,0.003326921365462126,0.01676623026529948,0.0014902137258139523,15,1,uniform,"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.875,0.9365079365079365,0.9365079365079365,0.916005291005291,0.028995119334369015,5,0.9444444444444444,0.9523809523809523,0.9523809523809523,0.9497354497354497,0.00374130572056373,9,0.7083333333333334,0.8695652173913043,0.8695652173913043,0.8158212560386473,0.07600543904058299,8,0.8095238095238096,0.909090909090909,0.909090909090909,0.8759018759018758,0.04693638085798139,6,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,,,
KNN,f1,0.0080720583597819,0.000885648943065483,0.01360472043355306,0.0008571330921705393,15,1,distance,"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.875,0.9365079365079365,0.9365079365079365,0.916005291005291,0.028995119334369015,5,0.9444444444444444,0.9523809523809523,0.9523809523809523,0.9497354497354497,0.00374130572056373,9,0.7083333333333334,0.8695652173913043,0.8695652173913043,0.8158212560386473,0.07600543904058299,8,0.8095238095238096,0.909090909090909,0.909090909090909,0.8759018759018758,0.04693638085798139,6,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,,,
KNN,f1,0.013971090316772461,0.004872929407715574,0.011444727579752604,0.0014580388265212877,15,2,distance,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.890625,0.9206349206349206,0.9365079365079365,0.915922619047619,0.01902568974369649,8,1.0,0.95,0.9523809523809523,0.9674603174603175,0.023029552584995117,3,0.7083333333333334,0.8260869565217391,0.8695652173913043,0.8013285024154589,0.06811101671301216,11,0.8292682926829268,0.8837209302325583,0.909090909090909,0.8740267106687979,0.033300610027112716,8,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,,,
KNN,f1,0.010537544886271158,0.0020656717627914037,0.02418231964111328,0.006902631608337004,3,1,uniform,"{'classifier__n_neighbors': 3, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.875,0.9365079365079365,0.9206349206349206,0.9107142857142857,0.02607196209580294,9,0.9444444444444444,0.9130434782608695,0.875,0.9108293075684379,0.028393774316926107,14,0.7083333333333334,0.9130434782608695,0.9130434782608695,0.8448067632850241,0.09650128777062782,2,0.8095238095238096,0.9130434782608695,0.8936170212765957,0.8720614363537583,0.04492633143923427,9,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,,,
KNN,f1,0.011122703552246094,0.003459052229756103,0.017402092615763348,0.004755628790210638,3,1,distance,"{'classifier__n_neighbors': 3, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.875,0.9365079365079365,0.9206349206349206,0.9107142857142857,0.02607196209580294,9,0.9444444444444444,0.9130434782608695,0.875,0.9108293075684379,0.028393774316926107,14,0.7083333333333334,0.9130434782608695,0.9130434782608695,0.8448067632850241,0.09650128777062782,2,0.8095238095238096,0.9130434782608695,0.8936170212765957,0.8720614363537583,0.04492633143923427,9,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,,,
KNN,f1,0.013221263885498047,0.006018138150908619,0.03695551554361979,0.00888908990522464,2,2,uniform,"{'classifier__n_neighbors': 2, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.875,0.9206349206349206,0.9365079365079365,0.9107142857142856,0.026071962095802936,11,1.0,0.95,0.9523809523809523,0.9674603174603175,0.023029552584995117,3,0.6666666666666666,0.8260869565217391,0.8695652173913043,0.78743961352657,0.08722449316554488,13,0.8,0.8837209302325583,0.909090909090909,0.8642706131078223,0.04661146310197262,11,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,,,
KNN,f1,0.007946173350016275,0.0007267414503424026,0.028109947840372723,0.007512664348742864,6,2,uniform,"{'classifier__n_neighbors': 6, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.890625,0.9047619047619048,0.9365079365079365,0.9106316137566136,0.019185951082493654,12,1.0,1.0,0.9523809523809523,0.9841269841269842,0.022447834323382487,1,0.7083333333333334,0.7391304347826086,0.8695652173913043,0.772342995169082,0.0698867452134266,16,0.8292682926829268,0.85,0.909090909090909,0.8627864005912785,0.03381845208969459,12,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,,,
KNN,f1,0.007980267206827799,0.0006309063876465531,0.016069412231445312,0.0033313838085162655,2,1,distance,"{'classifier__n_neighbors': 2, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.875,0.9365079365079365,0.8888888888888888,0.900132275132275,0.026339031417645348,16,0.8636363636363636,0.9523809523809523,0.8333333333333334,0.8831168831168831,0.05051535660667903,16,0.7916666666666666,0.8695652173913043,0.8695652173913043,0.8435990338164251,0.036721728974663706,7,0.8260869565217391,0.909090909090909,0.851063829787234,0.862080565133294,0.034770105730738424,13,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,,,
KNN,f1,0.009824434916178385,0.0038666931182555616,0.023724158604939777,0.004361860454030876,6,1,uniform,"{'classifier__n_neighbors': 6, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.875,0.9365079365079365,0.9047619047619048,0.9054232804232805,0.025114864478898845,13,0.9444444444444444,1.0,0.8695652173913043,0.9380032206119163,0.053444208616026063,11,0.7083333333333334,0.8260869565217391,0.8695652173913043,0.8013285024154589,0.06811101671301216,11,0.8095238095238096,0.9047619047619047,0.8695652173913043,0.8612836438923396,0.03931930858038393,14,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,,,
KNN,f1,0.008530696233113607,0.00046507850216857203,0.016133864720662434,0.0010190026867811564,15,2,uniform,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.890625,0.9047619047619048,0.9206349206349206,0.9053406084656084,0.012258330707755938,15,1.0,0.9473684210526315,0.95,0.9657894736842104,0.024214339897968902,6,0.7083333333333334,0.782608695652174,0.8260869565217391,0.7723429951690822,0.04861767441514575,15,0.8292682926829268,0.8571428571428571,0.8837209302325583,0.8567106933527807,0.022232296450344094,15,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,,,
KNN,f1,0.006392161051432292,0.000892952588485423,0.0534218947092692,0.0055355789115953645,2,1,uniform,"{'classifier__n_neighbors': 2, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.875,0.9206349206349206,0.9206349206349206,0.9054232804232804,0.021512507893241502,14,1.0,0.95,0.95,0.9666666666666667,0.023570226039551608,5,0.6666666666666666,0.8260869565217391,0.8260869565217391,0.7729468599033816,0.07515144534349782,14,0.8,0.8837209302325583,0.8837209302325583,0.8558139534883722,0.039466424996458506,16,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,,,
Random Forest,f1,0.45402971903483075,0.010861932236578319,0.04320931434631348,0.00790307578733671,,,,"{'classifier__max_depth': None, 'classifier__n_estimators': 100}",0.921875,0.9523809523809523,0.9523809523809523,0.9422123015873015,0.014380643863416864,1,0.88,0.9545454545454546,0.9545454545454546,0.9296969696969697,0.03514106427714965,1,0.9166666666666666,0.9130434782608695,0.9130434782608695,0.9142512077294686,0.0017079873941704122,1,0.8979591836734694,0.9333333333333332,0.9333333333333332,0.9215419501133786,0.016675534068798355,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,,100,
Random Forest,f1,0.424423615137736,0.03479830216135657,0.0329585075378418,0.0039859510904338554,,,,"{'classifier__max_depth': 10, 'classifier__n_estimators': 100}",0.921875,0.9523809523809523,0.9523809523809523,0.9422123015873015,0.014380643863416864,1,0.88,0.9545454545454546,0.9545454545454546,0.9296969696969697,0.03514106427714965,1,0.9166666666666666,0.9130434782608695,0.9130434782608695,0.9142512077294686,0.0017079873941704122,1,0.8979591836734694,0.9333333333333332,0.9333333333333332,0.9215419501133786,0.016675534068798355,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,10,100,
Random Forest,f1,0.3856209913889567,0.014017643872988633,0.03542462984720866,0.004116025671575344,,,,"{'classifier__max_depth': 100, 'classifier__n_estimators': 100}",0.921875,0.9523809523809523,0.9523809523809523,0.9422123015873015,0.014380643863416864,1,0.88,0.9545454545454546,0.9545454545454546,0.9296969696969697,0.03514106427714965,1,0.9166666666666666,0.9130434782608695,0.9130434782608695,0.9142512077294686,0.0017079873941704122,1,0.8979591836734694,0.9333333333333332,0.9333333333333332,0.9215419501133786,0.016675534068798355,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,100,100,
Random Forest,f1,5.461105664571126,0.09797224071830106,0.2762471040089925,0.014175466539848629,,,,"{'classifier__max_depth': None, 'classifier__n_estimators': 1500}",0.890625,0.9523809523809523,0.9523809523809523,0.9317956349206349,0.029112035138136604,4,0.8695652173913043,0.9545454545454546,0.9545454545454546,0.9262187088274044,0.04006006797236043,4,0.8333333333333334,0.9130434782608695,0.9130434782608695,0.8864734299516908,0.03757572267174886,4,0.851063829787234,0.9333333333333332,0.9333333333333332,0.9059101654846335,0.03878221589486497,4,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,,1500,
Random Forest,f1,5.6827889283498125,0.06031458033542606,0.24729005495707193,0.007155835439820365,,,,"{'classifier__max_depth': 10, 'classifier__n_estimators': 1500}",0.890625,0.9523809523809523,0.9523809523809523,0.9317956349206349,0.029112035138136604,4,0.8695652173913043,0.9545454545454546,0.9545454545454546,0.9262187088274044,0.04006006797236043,4,0.8333333333333334,0.9130434782608695,0.9130434782608695,0.8864734299516908,0.03757572267174886,4,0.851063829787234,0.9333333333333332,0.9333333333333332,0.9059101654846335,0.03878221589486497,4,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,10,1500,
Random Forest,f1,4.499706665674846,0.05751040307504762,0.18514275550842285,0.02915663922658298,,,,"{'classifier__max_depth': 100, 'classifier__n_estimators': 1500}",0.890625,0.9523809523809523,0.9523809523809523,0.9317956349206349,0.029112035138136604,4,0.8695652173913043,0.9545454545454546,0.9545454545454546,0.9262187088274044,0.04006006797236043,4,0.8333333333333334,0.9130434782608695,0.9130434782608695,0.8864734299516908,0.03757572267174886,4,0.851063829787234,0.9333333333333332,0.9333333333333332,0.9059101654846335,0.03878221589486497,4,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,100,1500,
Random Forest,f1,1.908539056777954,0.05659820657856935,0.17461729049682617,0.021675956158585533,,,,"{'classifier__max_depth': None, 'classifier__n_estimators': 500}",0.890625,0.9365079365079365,0.9523809523809523,0.9265046296296297,0.026185225159693896,7,0.8695652173913043,0.9130434782608695,0.9545454545454546,0.9123847167325428,0.034696163589627675,10,0.8333333333333334,0.9130434782608695,0.9130434782608695,0.8864734299516908,0.03757572267174886,4,0.851063829787234,0.9130434782608695,0.9333333333333332,0.8991468804604789,0.034994326933087995,7,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,,500,
Random Forest,f1,1.8470396995544434,0.008152496742437313,0.09044273694356282,0.006110820789236633,,,,"{'classifier__max_depth': 10, 'classifier__n_estimators': 500}",0.890625,0.9365079365079365,0.9523809523809523,0.9265046296296297,0.026185225159693896,7,0.8695652173913043,0.9130434782608695,0.9545454545454546,0.9123847167325428,0.034696163589627675,10,0.8333333333333334,0.9130434782608695,0.9130434782608695,0.8864734299516908,0.03757572267174886,4,0.851063829787234,0.9130434782608695,0.9333333333333332,0.8991468804604789,0.034994326933087995,7,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,10,500,
Random Forest,f1,2.023213545481364,0.05644001938093355,0.08638429641723633,0.0039362670723280336,,,,"{'classifier__max_depth': 100, 'classifier__n_estimators': 500}",0.890625,0.9365079365079365,0.9523809523809523,0.9265046296296297,0.026185225159693896,7,0.8695652173913043,0.9130434782608695,0.9545454545454546,0.9123847167325428,0.034696163589627675,10,0.8333333333333334,0.9130434782608695,0.9130434782608695,0.8864734299516908,0.03757572267174886,4,0.851063829787234,0.9130434782608695,0.9333333333333332,0.8991468804604789,0.034994326933087995,7,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,100,500,
Random Forest,f1,4.007224241892497,0.039024146269826164,0.22074357668558756,0.004182776777000567,,,,"{'classifier__max_depth': None, 'classifier__n_estimators': 1000}",0.890625,0.9365079365079365,0.9523809523809523,0.9265046296296297,0.026185225159693896,7,0.8695652173913043,0.9523809523809523,0.9545454545454546,0.9254972081059037,0.03955976033276374,7,0.8333333333333334,0.8695652173913043,0.9130434782608695,0.8719806763285024,0.03258632261650248,10,0.851063829787234,0.909090909090909,0.9333333333333332,0.8978293574038254,0.03451748072335762,10,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,,1000,
Random Forest,f1,3.5857306321461997,0.06981678259164824,0.19826110204060873,0.0004175050995508785,,,,"{'classifier__max_depth': 10, 'classifier__n_estimators': 1000}",0.890625,0.9365079365079365,0.9523809523809523,0.9265046296296297,0.026185225159693896,7,0.8695652173913043,0.9523809523809523,0.9545454545454546,0.9254972081059037,0.03955976033276374,7,0.8333333333333334,0.8695652173913043,0.9130434782608695,0.8719806763285024,0.03258632261650248,10,0.851063829787234,0.909090909090909,0.9333333333333332,0.8978293574038254,0.03451748072335762,10,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,10,1000,
Random Forest,f1,3.458242654800415,0.031984722252044274,0.17434024810791016,0.00833300553902352,,,,"{'classifier__max_depth': 100, 'classifier__n_estimators': 1000}",0.890625,0.9365079365079365,0.9523809523809523,0.9265046296296297,0.026185225159693896,7,0.8695652173913043,0.9523809523809523,0.9545454545454546,0.9254972081059037,0.03955976033276374,7,0.8333333333333334,0.8695652173913043,0.9130434782608695,0.8719806763285024,0.03258632261650248,10,0.851063829787234,0.909090909090909,0.9333333333333332,0.8978293574038254,0.03451748072335762,10,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,100,1000,
XGBoost,f1,0.32201631863911945,0.018397115295295828,0.014652013778686523,0.0024061982205479965,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 1500}",0.859375,0.9682539682539683,0.9523809523809523,0.9266699735449736,0.04802394025580901,1,0.8571428571428571,0.9565217391304348,0.9545454545454546,0.9227366836062488,0.04638885626076138,5,0.75,0.9565217391304348,0.9130434782608695,0.8731884057971014,0.0888974213506181,1,0.7999999999999999,0.9565217391304348,0.9333333333333332,0.8966183574879226,0.06897224462830821,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,10,1500,0.1
XGBoost,f1,0.12731552124023438,0.012287403370287359,0.01578100522359212,0.0036125500131833077,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 500}",0.859375,0.9682539682539683,0.9523809523809523,0.9266699735449736,0.04802394025580901,1,0.8571428571428571,0.9565217391304348,0.9545454545454546,0.9227366836062488,0.04638885626076138,5,0.75,0.9565217391304348,0.9130434782608695,0.8731884057971014,0.0888974213506181,1,0.7999999999999999,0.9565217391304348,0.9333333333333332,0.8966183574879226,0.06897224462830821,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,10,500,0.1
XGBoost,f1,0.2842118740081787,0.029404344804700364,0.014458179473876953,0.0022793365815051278,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 15, 'classifier__n_estimators': 1000}",0.859375,0.9682539682539683,0.9523809523809523,0.9266699735449736,0.04802394025580901,1,0.8571428571428571,0.9565217391304348,0.9545454545454546,0.9227366836062488,0.04638885626076138,5,0.75,0.9565217391304348,0.9130434782608695,0.8731884057971014,0.0888974213506181,1,0.7999999999999999,0.9565217391304348,0.9333333333333332,0.8966183574879226,0.06897224462830821,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,15,1000,0.1
XGBoost,f1,0.3085340658823649,0.022732987700600067,0.013432661692301432,0.0014898499738586518,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 1500}",0.859375,0.9682539682539683,0.9523809523809523,0.9266699735449736,0.04802394025580901,1,0.8571428571428571,0.9565217391304348,0.9545454545454546,0.9227366836062488,0.04638885626076138,5,0.75,0.9565217391304348,0.9130434782608695,0.8731884057971014,0.0888974213506181,1,0.7999999999999999,0.9565217391304348,0.9333333333333332,0.8966183574879226,0.06897224462830821,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,5,1500,0.1
XGBoost,f1,0.24002321561177573,0.012627722966463003,0.013681968053181967,0.0015908865700446232,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 1000}",0.859375,0.9682539682539683,0.9523809523809523,0.9266699735449736,0.04802394025580901,1,0.8571428571428571,0.9565217391304348,0.9545454545454546,0.9227366836062488,0.04638885626076138,5,0.75,0.9565217391304348,0.9130434782608695,0.8731884057971014,0.0888974213506181,1,0.7999999999999999,0.9565217391304348,0.9333333333333332,0.8966183574879226,0.06897224462830821,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,5,1000,0.1
XGBoost,f1,0.1479015350341797,0.02865589610592365,0.015479644139607748,0.004840734661992367,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 500}",0.859375,0.9682539682539683,0.9523809523809523,0.9266699735449736,0.04802394025580901,1,0.8571428571428571,0.9565217391304348,0.9545454545454546,0.9227366836062488,0.04638885626076138,5,0.75,0.9565217391304348,0.9130434782608695,0.8731884057971014,0.0888974213506181,1,0.7999999999999999,0.9565217391304348,0.9333333333333332,0.8966183574879226,0.06897224462830821,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,5,500,0.1
XGBoost,f1,0.3534852663675944,0.09702051217792436,0.020172913869222004,0.00982955434295353,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 15, 'classifier__n_estimators': 1500}",0.859375,0.9682539682539683,0.9523809523809523,0.9266699735449736,0.04802394025580901,1,0.8571428571428571,0.9565217391304348,0.9545454545454546,0.9227366836062488,0.04638885626076138,5,0.75,0.9565217391304348,0.9130434782608695,0.8731884057971014,0.0888974213506181,1,0.7999999999999999,0.9565217391304348,0.9333333333333332,0.8966183574879226,0.06897224462830821,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: Standard,15,1500,0.1
