model,scoring,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,preproc_scaled
XGBoost,f1_macro,0.35096534093221027,0.05608779631209315,0.026150941848754883,0.004234661729345619,0.1,20,1000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 20, 'classifier__n_estimators': 1000}",0.8876651982378855,0.9293598233995585,0.8874172185430463,0.9014807467268301,0.019713744115466985,26,0.8109931113662456,0.8983447283195394,0.8338907469342252,0.8477428622066702,0.03698186104231429,30,0.7337396181641678,0.8228346456692913,0.6965223097112861,0.7510321911815817,0.05299670659556081,21,0.7634329501915709,0.8544344473007712,0.7381947985721571,0.7853540653548331,0.04992204223679592,27,False
XGBoost,f1_macro,0.20812487602233887,0.037243936951015535,0.02546556790669759,0.004141843780527324,0.2,5,500,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__n_estimators': 500}",0.8942731277533039,0.9249448123620309,0.8807947019867549,0.90000421403403,0.018474163472357932,40,0.8255305133392932,0.8834133566128328,0.8060479666319083,0.8383306121946781,0.03285557070732304,45,0.7487505842591594,0.8202099737532809,0.6925853018372703,0.7538486199499035,0.05222711107171198,17,0.7788332724394106,0.847323552735924,0.729066985645933,0.7850746036070891,0.0484793397647277,28,False
XGBoost,f1_macro,0.382043997446696,0.023769979402833506,0.02393786112467448,0.0006312900285215123,0.1,5,1500,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 1500}",0.8942731277533039,0.9293598233995585,0.8830022075055187,0.9022117195527937,0.01974036588083795,22,0.8331065759637188,0.8983447283195394,0.8198625046451133,0.8504379363094573,0.034304002650769806,21,0.7376766260381835,0.8228346456692913,0.6882655293088364,0.7495922670054371,0.05557996428122746,26,0.772744337379552,0.8544344473007712,0.7279279279279279,0.7850355708694171,0.05237226159259422,29,False
XGBoost,f1_macro,0.31166625022888184,0.007379602389866651,0.020403464635213215,0.00048071891915589423,0.1,5,1000,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 1000}",0.8942731277533039,0.9271523178807947,0.8830022075055187,0.9014758843798725,0.018729973105576784,31,0.8291247019899771,0.8907496012759171,0.8198625046451133,0.8465789359703358,0.0314614349118309,33,0.7432136051486715,0.821522309711286,0.6882655293088364,0.751000481389598,0.05467978884377844,25,0.7758393680052666,0.8508575020202926,0.7279279279279279,0.7848749326511624,0.050590849752270205,30,False
XGBoost,f1_macro,0.8383819262186686,0.0027851283558759372,0.027213652928670246,0.0009977553160413614,0.05,5,100,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}",0.8986784140969163,0.9293598233995585,0.8852097130242825,0.9044159835069191,0.018475169617411944,14,0.8547677261613692,0.9237654320987654,0.8297717184527584,0.8694349589042977,0.039749635960541096,4,0.7347643188437062,0.8003062117235346,0.6895778652668416,0.7415494652780273,0.04545855501706833,47,0.775970821712079,0.8463104325699745,0.730973047053449,0.7844181004451675,0.04746363880517923,31,False
XGBoost,f1_macro,0.22185913721720377,0.01722321168151188,0.022424618403116863,0.0014761013194991806,0.1,15,500,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 15, 'classifier__n_estimators': 500}",0.8920704845814978,0.9271523178807947,0.8852097130242825,0.9014775051621916,0.018369622617999473,28,0.8218522770761576,0.8958656920968479,0.8297717184527584,0.849163229208588,0.03318151511309998,25,0.7419012691906662,0.8158902012248469,0.6895778652668416,0.7491231118941183,0.05181903004892476,28,0.7727100893997445,0.8488977388737833,0.730973047053449,0.7841936251089923,0.04882254895380057,32,False
XGBoost,f1_macro,0.2798524697621663,0.02933486070272195,0.026496410369873047,0.004969792147762092,0.05,10,500,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 10, 'classifier__n_estimators': 500}",0.8898678414096917,0.9249448123620309,0.8874172185430463,0.9007432907715897,0.017142279575717193,35,0.8148496682821249,0.8933444722918407,0.8338907469342252,0.8473616291693968,0.03343109396232118,31,0.740588933232661,0.8089457567804024,0.6965223097112861,0.7486856665747831,0.04625239223244328,31,0.769617992124386,0.8432844932844933,0.7381947985721571,0.7836990946603454,0.04404292656151238,33,False
XGBoost,f1_macro,0.4245607852935791,0.042334975752942636,0.02799701690673828,0.0029012453813017456,0.2,10,1500,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 1500}",0.8876651982378855,0.9315673289183223,0.8852097130242825,0.9014807467268301,0.02129803078350385,26,0.8109931113662456,0.9121462264150944,0.8297717184527584,0.8509703520780327,0.04393195284911554,20,0.7337396181641678,0.8185148731408574,0.6895778652668416,0.7472774521906222,0.05350166796447796,37,0.7634329501915709,0.8561536491677337,0.730973047053449,0.7835198821375845,0.05304186656266007,34,False
XGBoost,f1_macro,0.11182045936584473,0.008794733384342142,0.022257169087727863,0.0005916033233951906,0.1,20,100,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 20, 'classifier__n_estimators': 100}",0.8876651982378855,0.9315673289183223,0.8830022075055187,0.9007449115539088,0.021877719713323363,32,0.8109931113662456,0.9062128825947922,0.8198625046451133,0.8456894995353837,0.042949400127752835,36,0.7337396181641678,0.8241469816272966,0.6882655293088364,0.7487173763667668,0.05647531733199992,29,0.7634329501915709,0.8580554516693115,0.7279279279279279,0.7831387765962701,0.0549213547082565,35,False
XGBoost,f1_macro,0.38399410247802734,0.04225236845946465,0.02668301264444987,0.005060153259306064,0.05,15,1000,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 15, 'classifier__n_estimators': 1000}",0.8810572687224669,0.9293598233995585,0.8896247240618101,0.9000139387279451,0.021043384282914683,38,0.793487978167788,0.9038568643831801,0.837863196125908,0.8450693462256255,0.04534511521322728,38,0.7242656311796642,0.8172025371828522,0.7034667541557306,0.7483116408394156,0.04944771663495202,35,0.7511874314943369,0.8525030525030526,0.7452995681899964,0.782996684062462,0.04920716867775805,36,False
XGBoost,f1_macro,0.09939789772033691,0.0032867187204868075,0.018608649571736652,0.0005424595140050017,0.1,10,100,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 100}",0.8920704845814978,0.9271523178807947,0.8830022075055187,0.9007416699892704,0.019038560061433882,36,0.8254455445544555,0.8907496012759171,0.8198625046451133,0.8453525501584953,0.0321813794118657,37,0.7363642900801783,0.821522309711286,0.6882655293088364,0.7487173763667668,0.055098647511589584,29,0.7696028170472788,0.8508575020202926,0.7279279279279279,0.7827960823318332,0.0510455138955032,37,False
XGBoost,f1_macro,0.17220226923624674,0.018731853008812683,0.020409345626831055,0.0017659610345898476,0.2,10,500,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 500}",0.8876651982378855,0.9293598233995585,0.8852097130242825,0.9007449115539088,0.020258615234993744,32,0.8109931113662456,0.9038568643831801,0.8297717184527584,0.848207231400728,0.04009006742605638,28,0.7337396181641678,0.8172025371828522,0.6895778652668416,0.7468400068712873,0.05291962054931706,39,0.7634329501915709,0.8525030525030526,0.730973047053449,0.7823030165826909,0.05137733034681816,38,False
XGBoost,f1_macro,0.10666354497273763,0.016848754493902055,0.02024102210998535,0.0011778952250977145,0.1,5,100,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}",0.8920704845814978,0.9315673289183223,0.8807947019867549,0.9014775051621916,0.02176899842340368,28,0.8254455445544555,0.9121462264150944,0.8154090044388078,0.8510002584694526,0.04343044309682891,19,0.7363642900801783,0.8185148731408574,0.6813210848643919,0.7454000826951425,0.05637238121957352,45,0.7696028170472788,0.8561536491677337,0.7206258565555048,0.7821274409235057,0.05603329542939357,39,False
XGBoost,f1_macro,0.10224302609761556,0.0053944567592843435,0.01968868573506673,0.0020189569675532915,0.1,15,100,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 15, 'classifier__n_estimators': 100}",0.8876651982378855,0.9315673289183223,0.8830022075055187,0.9007449115539088,0.021877719713323363,32,0.8142079207920792,0.9062128825947922,0.8198625046451133,0.8467611026773282,0.04210209164363591,32,0.72820263905368,0.8241469816272966,0.6882655293088364,0.746871716663271,0.057022469928606156,38,0.7601988503961472,0.8580554516693115,0.7279279279279279,0.782060743331129,0.055327810251214166,40,False
XGBoost,f1_macro,0.2399277687072754,0.0047553509482258435,0.020459572474161785,0.0010500254919316313,0.2,10,1000,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 1000}",0.8854625550660793,0.9293598233995585,0.8852097130242825,0.9000106971633067,0.020753222888635934,39,0.8041688232249564,0.9038568643831801,0.8297717184527584,0.845932468686965,0.04227137544951061,35,0.7324272822061626,0.8172025371828522,0.6895778652668416,0.7464025615519522,0.053031409215118126,41,0.7604027118093615,0.8525030525030526,0.730973047053449,0.7812929371219544,0.051766699021367914,41,False
XGBoost,f1_macro,0.23688077926635742,0.018018268370338365,0.022583882013956707,0.002799210336612505,0.05,15,500,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 15, 'classifier__n_estimators': 500}",0.8832599118942731,0.9271523178807947,0.8874172185430463,0.8992764827727048,0.019784125570316034,41,0.7975925925925926,0.9014622641509434,0.8338907469342252,0.8443152012259203,0.0430405165928543,39,0.7311149462481574,0.8102580927384077,0.6965223097112861,0.7459651162326172,0.047604990961198065,42,0.7574077248026455,0.8468732394366196,0.7381947985721571,0.7808252542704741,0.047357057847555555,42,False
XGBoost,f1_macro,0.20589216550191244,0.01170003255115743,0.02082681655883789,0.001757066456212719,0.1,20,500,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 20, 'classifier__n_estimators': 500}",0.8854625550660793,0.9271523178807947,0.8852097130242825,0.8992748619903854,0.019712608358878784,42,0.8041688232249564,0.8958656920968479,0.8297717184527584,0.843268744591521,0.03863250985176467,41,0.7324272822061626,0.8158902012248469,0.6895778652668416,0.745965116232617,0.05244779160516274,43,0.7604027118093615,0.8488977388737833,0.730973047053449,0.780091165912198,0.05011509854957104,43,False
XGBoost,f1_macro,0.4354807535807292,0.049371866962252216,0.027443408966064453,0.004393287555725322,0.2,5,1500,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__n_estimators': 1500}",0.8876651982378855,0.9249448123620309,0.8785871964679912,0.8970657356893025,0.020058825424676123,47,0.8109931113662456,0.8834133566128328,0.7976176971072036,0.8306747216954274,0.03768950460772671,47,0.7337396181641678,0.8202099737532809,0.6912729658792651,0.7484075192655713,0.05365040224711842,33,0.7634329501915709,0.847323552735924,0.7261034463804761,0.7789533164359903,0.050690169148644,44,False
XGBoost,f1_macro,0.3797031243642171,0.034804352589638,0.021151622136433918,0.0007881434126240299,0.1,20,1500,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 20, 'classifier__n_estimators': 1500}",0.8832599118942731,0.9271523178807947,0.8852097130242825,0.8985406475997834,0.020247159279161812,46,0.802970297029703,0.8907496012759171,0.8241525423728814,0.8392908135595004,0.037400329805828095,44,0.7200409880271815,0.821522309711286,0.6952099737532809,0.7455910904972495,0.054640079038286056,44,0.7507948837450158,0.8508575020202926,0.7351115509175963,0.7789213122276349,0.05126794504403871,45,False
