model,scoring,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_neighbors,param_classifier__p,param_classifier__weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,preproc_scaled,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__learning_rate
XGBoost,f1,0.4074247678120931,0.06170529590887537,0.02632602055867513,0.003458970332846026,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 1500}",0.8942731277533039,0.9293598233995585,0.8830022075055187,0.9022117195527937,0.01974036588083795,22,0.9111111111111111,0.9395465994962217,0.8961352657004831,0.915597658769272,0.01800431074118955,28,0.968503937007874,0.979002624671916,0.973753280839895,0.9737532808398951,0.004286071290959214,13,0.9389312977099237,0.9588688946015425,0.9333333333333333,0.9437111752149331,0.010959064559921376,19,False,5,1500.0,0.1
XGBoost,f1,0.09106310208638509,0.001878011351555297,0.019636233647664387,0.0012130659258172878,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 20, 'classifier__n_estimators': 100}",0.8898678414096917,0.9315673289183223,0.8852097130242825,0.9022149611174322,0.020842195368255347,19,0.9106699751861043,0.9375,0.8983050847457628,0.9154916866439556,0.016360460903935264,30,0.963254593175853,0.984251968503937,0.973753280839895,0.9737532808398951,0.008572142581918383,13,0.9362244897959183,0.9603072983354674,0.9345088161209067,0.9436802014174308,0.011777977980992527,20,False,20,100.0,0.2
XGBoost,f1,0.08930778503417969,0.0032080722738428635,0.019135316212972004,0.001357532880747071,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 15, 'classifier__n_estimators': 100}",0.8898678414096917,0.9315673289183223,0.8852097130242825,0.9022149611174322,0.020842195368255347,19,0.912718204488778,0.9375,0.8983050847457628,0.916174429744847,0.016186814906217675,22,0.9606299212598425,0.984251968503937,0.973753280839895,0.9728783902012248,0.009663482954669548,20,0.9360613810741688,0.9603072983354674,0.9345088161209067,0.9436258318435143,0.011812595191154756,21,False,15,100.0,0.2
XGBoost,f1,0.4891948699951172,0.03877472636762213,0.026769638061523438,0.004142782758886029,,,,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 10, 'classifier__n_estimators': 1500}",0.8898678414096917,0.9293598233995585,0.8874172185430463,0.9022149611174322,0.01922037199337089,19,0.9106699751861043,0.9395465994962217,0.9004854368932039,0.9169006705251767,0.01654407808010873,18,0.963254593175853,0.979002624671916,0.973753280839895,0.9720034995625547,0.006547082041599182,26,0.9362244897959183,0.9588688946015425,0.935687263556116,0.943593549317859,0.010803526682215016,22,False,10,1500.0,0.05
XGBoost,f1,0.0818937619527181,0.0019500381885166243,0.018324534098307293,0.0007492439136364395,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}",0.8920704845814978,0.9315673289183223,0.8807947019867549,0.9014775051621916,0.02176899842340368,28,0.9108910891089109,0.9375,0.8939759036144578,0.9141223309077895,0.017914936677097273,44,0.9658792650918635,0.984251968503937,0.973753280839895,0.9746281714785652,0.00752609384693145,10,0.9375796178343949,0.9603072983354674,0.9321608040201005,0.9433492400633209,0.012193514425289988,23,False,5,100.0,0.1
XGBoost,f1,0.4048004150390625,0.07141113941162328,0.026060740152994793,0.004933203983945797,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 1500}",0.8876651982378855,0.9315673289183223,0.8852097130242825,0.9014807467268301,0.02129803078350385,26,0.9104477611940298,0.9375,0.8963855421686747,0.9147777677875681,0.017061875209874997,35,0.9606299212598425,0.984251968503937,0.9763779527559056,0.9737532808398951,0.009820623062398828,13,0.9348659003831418,0.9603072983354674,0.9346733668341709,0.9432821885175934,0.012038827199935835,24,False,10,1500.0,0.2
XGBoost,f1,0.20106991132100424,0.01568157521121337,0.01914048194885254,0.0004654461131454381,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 15, 'classifier__n_estimators': 500}",0.8920704845814978,0.9271523178807947,0.8852097130242825,0.9014775051621916,0.018369622617999473,28,0.9129353233830846,0.9371859296482412,0.8963855421686747,0.9155022650666669,0.016755293627704164,29,0.963254593175853,0.979002624671916,0.9763779527559056,0.9728783902012248,0.006888895777788105,20,0.9374201787994891,0.9576379974326059,0.9346733668341709,0.9432438476887554,0.010239788543698855,25,False,15,500.0,0.1
XGBoost,f1,0.25106287002563477,0.01252092903155381,0.018984238306681316,0.0009156723357443393,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 1000}",0.8942731277533039,0.9271523178807947,0.8830022075055187,0.9014758843798725,0.018729973105576784,31,0.913151364764268,0.9393939393939394,0.8961352657004831,0.9162268566195634,0.017793673033660504,20,0.9658792650918635,0.9763779527559056,0.973753280839895,0.9720034995625547,0.004461084438838848,26,0.9387755102040817,0.9575289575289575,0.9333333333333333,0.9432126003554574,0.010364133162419504,26,False,5,1000.0,0.1
XGBoost,f1,0.26892820994059247,0.004165170949840852,0.03346896171569824,0.019139549831897293,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 20, 'classifier__n_estimators': 1000}",0.8876651982378855,0.9293598233995585,0.8874172185430463,0.9014807467268301,0.019713744115466985,26,0.9104477611940298,0.9395465994962217,0.8985507246376812,0.9161816951093109,0.017220606599127806,21,0.9606299212598425,0.979002624671916,0.9763779527559056,0.9720034995625547,0.008113402008307728,26,0.9348659003831418,0.9588688946015425,0.9358490566037736,0.9431946171961526,0.011090653066866045,27,False,20,1000.0,0.1
XGBoost,f1,0.5380756855010986,0.09974659780165505,0.029439290364583332,0.004968116692292214,,,,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 20, 'classifier__n_estimators': 1500}",0.8854625550660793,0.9271523178807947,0.891832229580574,0.9014823675091493,0.01833672003416828,23,0.9102244389027432,0.9371859296482412,0.9009661835748792,0.9161255173752879,0.015364125894629843,23,0.958005249343832,0.979002624671916,0.979002624671916,0.9720034995625547,0.009898257654404864,26,0.9335038363171355,0.9576379974326059,0.9383647798742139,0.9431688712079852,0.010421896927280332,28,False,20,1500.0,0.05
XGBoost,f1,0.46008745829264325,0.049311841665368374,0.022321144739786785,0.001738967328119223,,,,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 15, 'classifier__n_estimators': 1500}",0.8854625550660793,0.9271523178807947,0.891832229580574,0.9014823675091493,0.01833672003416828,23,0.9102244389027432,0.9371859296482412,0.9009661835748792,0.9161255173752879,0.015364125894629843,23,0.958005249343832,0.979002624671916,0.979002624671916,0.9720034995625547,0.009898257654404864,26,0.9335038363171355,0.9576379974326059,0.9383647798742139,0.9431688712079852,0.010421896927280332,28,False,15,1500.0,0.05
XGBoost,f1,0.3454860846201579,0.01743495643637659,0.021845340728759766,0.0023060004951183993,,,,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 20, 'classifier__n_estimators': 1000}",0.8854625550660793,0.9293598233995585,0.8896247240618101,0.9014823675091493,0.019785437791105143,23,0.9102244389027432,0.9373433583959899,0.9007263922518159,0.9160980631835164,0.01551504966249785,25,0.958005249343832,0.9816272965879265,0.9763779527559056,0.9720034995625547,0.010127591341023812,26,0.9335038363171355,0.958974358974359,0.9370277078085643,0.9431686343666863,0.011268543690356797,30,False,20,1000.0,0.05
XGBoost,f1,0.1959404150644938,0.03606537174783226,0.021355946858723957,0.0019122205078912632,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 500}",0.8920704845814978,0.9293598233995585,0.8830022075055187,0.9014775051621916,0.020060345045205142,28,0.915,0.9395465994962217,0.8980582524271845,0.9175349506411354,0.017032130747403378,13,0.9606299212598425,0.979002624671916,0.9711286089238845,0.9702537182852143,0.00752609384693145,41,0.9372599231754162,0.9588688946015425,0.9331651954602774,0.9430980044124121,0.01127630056899541,31,False,5,500.0,0.1
XGBoost,f1,0.10280807813008626,0.003079629749888459,0.019327243169148762,0.0006080806954850594,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 15, 'classifier__n_estimators': 100}",0.8876651982378855,0.9315673289183223,0.8830022075055187,0.9007449115539088,0.021877719713323363,32,0.9084158415841584,0.9396984924623115,0.8961352657004831,0.9147498665823176,0.018339912504037034,36,0.963254593175853,0.9816272965879265,0.973753280839895,0.9728783902012248,0.007526093846931403,20,0.935031847133758,0.9602053915275995,0.9333333333333333,0.9428568573315635,0.012286848425473175,32,False,15,100.0,0.1
XGBoost,f1,0.18590569496154785,0.04056324281492892,0.02295223871866862,0.005592377675300543,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 500}",0.8876651982378855,0.9293598233995585,0.8852097130242825,0.9007449115539088,0.020258615234993744,32,0.9104477611940298,0.9373433583959899,0.8963855421686747,0.9147255539195648,0.016992357311050383,37,0.9606299212598425,0.9816272965879265,0.9763779527559056,0.9728783902012248,0.008922168877677675,20,0.9348659003831418,0.958974358974359,0.9346733668341709,0.942837875397224,0.01141048768949669,33,False,10,500.0,0.2
XGBoost,f1,0.10934281349182129,0.023586363160083217,0.021289825439453125,0.004590057473812343,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 100}",0.8920704845814978,0.9271523178807947,0.8830022075055187,0.9007416699892704,0.019038560061433882,36,0.9108910891089109,0.9393939393939394,0.8961352657004831,0.9154734314011111,0.017955066287660033,31,0.9658792650918635,0.9763779527559056,0.973753280839895,0.9720034995625547,0.004461084438838848,26,0.9375796178343949,0.9575289575289575,0.9333333333333333,0.9428139695655618,0.010548487603700875,34,False,10,100.0,0.1
XGBoost,f1,0.09744453430175781,0.002935752301006708,0.019687652587890625,0.0004608410142381461,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 20, 'classifier__n_estimators': 100}",0.8876651982378855,0.9315673289183223,0.8830022075055187,0.9007449115539088,0.021877719713323363,32,0.9104477611940298,0.9396984924623115,0.8961352657004831,0.9154271731189415,0.018129802146632963,32,0.9606299212598425,0.9816272965879265,0.973753280839895,0.9720034995625545,0.008660975447604257,36,0.9348659003831418,0.9602053915275995,0.9333333333333333,0.9428015417480249,0.0123222747035072,35,False,20,100.0,0.1
XGBoost,f1,0.2356417973836263,0.01099977332208098,0.01976776123046875,0.0007800932763160659,,,,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 10, 'classifier__n_estimators': 500}",0.8898678414096917,0.9249448123620309,0.8874172185430463,0.9007432907715897,0.017142279575717193,35,0.912718204488778,0.9348370927318296,0.8985507246376812,0.9153686739527629,0.014931931526109752,33,0.9606299212598425,0.979002624671916,0.9763779527559056,0.9720034995625547,0.008113402008307728,26,0.9360613810741688,0.9564102564102565,0.9358490566037736,0.9427735646960663,0.009642986781458644,36,False,10,500.0,0.05
XGBoost,f1,0.3548270066579183,0.007661848927240633,0.021912574768066406,0.001718900082976927,,,,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 5, 'classifier__n_estimators': 1000}",0.8986784140969163,0.9205298013245033,0.8830022075055187,0.9007368076423128,0.015389559500983576,37,0.9177057356608479,0.9367088607594937,0.9,0.9181381988067806,0.014989449241481278,7,0.9658792650918635,0.9711286089238845,0.968503937007874,0.9685039370078741,0.002143035645479607,44,0.9411764705882353,0.9536082474226805,0.9329962073324906,0.9425936417811354,0.008474287769969759,37,False,5,1000.0,0.05
XGBoost,f1,0.24672873814900717,0.018050144733082644,0.019344170888264973,0.00045755982551360405,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 1000}",0.8854625550660793,0.9293598233995585,0.8852097130242825,0.9000106971633067,0.020753222888635934,39,0.9102244389027432,0.9373433583959899,0.8963855421686747,0.9146511131558026,0.01701141305584098,38,0.958005249343832,0.9816272965879265,0.9763779527559056,0.9720034995625547,0.010127591341023812,26,0.9335038363171355,0.958974358974359,0.9346733668341709,0.9423838540418886,0.011740970739063446,38,False,10,1000.0,0.2
XGBoost,f1,0.39198025067647296,0.04922979068277516,0.025005261103312176,0.004900267647637389,,,,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 15, 'classifier__n_estimators': 1000}",0.8810572687224669,0.9293598233995585,0.8896247240618101,0.9000139387279451,0.021043384282914683,38,0.9077306733167082,0.9373433583959899,0.9007263922518159,0.9152668079881714,0.015870214170802647,34,0.9553805774278216,0.9816272965879265,0.9763779527559056,0.9711286089238845,0.011339878737371557,37,0.9309462915601023,0.958974358974359,0.9370277078085643,0.9423161194476752,0.012037957024707092,39,False,15,1000.0,0.05
XGBoost,f1,0.16589784622192383,0.012575225989201279,0.018756945927937824,0.00026067677061115203,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__n_estimators': 500}",0.8942731277533039,0.9249448123620309,0.8807947019867549,0.90000421403403,0.018474163472357932,40,0.9152119700748129,0.9392405063291139,0.8978102189781022,0.9174208984606763,0.016985811745046816,14,0.963254593175853,0.973753280839895,0.968503937007874,0.9685039370078741,0.004286071290959169,44,0.9386189258312021,0.9561855670103093,0.9318181818181818,0.9422075582198977,0.010266485185342183,40,False,5,500.0,0.2
XGBoost,f1,0.10236700375874837,0.02150952571555275,0.021331230799357098,0.004751517747628311,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 100}",0.8876651982378855,0.9293598233995585,0.8807947019867549,0.8992732412080663,0.021458529782788952,43,0.9084158415841584,0.9351620947630923,0.8939759036144578,0.9125179466539027,0.01706255226776624,47,0.963254593175853,0.984251968503937,0.973753280839895,0.9737532808398951,0.008572142581918383,13,0.935031847133758,0.959079283887468,0.9321608040201005,0.9420906450137755,0.012069827676916027,41,False,10,100.0,0.2
XGBoost,f1,0.19634477297465006,0.019422758900209138,0.018497308095296223,0.00014885485138844718,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 20, 'classifier__n_estimators': 500}",0.8854625550660793,0.9271523178807947,0.8852097130242825,0.8992748619903854,0.019712608358878784,42,0.9102244389027432,0.9371859296482412,0.8963855421686747,0.9145986369065531,0.016941430690334117,39,0.958005249343832,0.979002624671916,0.9763779527559056,0.9711286089238845,0.009341275811051025,37,0.9335038363171355,0.9576379974326059,0.9346733668341709,0.9419384001946375,0.011111554511210082,42,False,20,500.0,0.1
XGBoost,f1,0.2505521774291992,0.04180983678502025,0.023879130681355793,0.0042969139358687075,,,,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 15, 'classifier__n_estimators': 500}",0.8832599118942731,0.9271523178807947,0.8874172185430463,0.8992764827727048,0.019784125570316034,41,0.91,0.935,0.8985507246376812,0.9145169082125605,0.015219269878678115,41,0.9553805774278216,0.9816272965879265,0.9763779527559056,0.9711286089238845,0.011339878737371557,37,0.9321382842509603,0.9577464788732394,0.9358490566037736,0.9419112732426577,0.011299196457734015,43,False,15,500.0,0.05
XGBoost,f1,0.4386328061421712,0.012412743533013297,0.022947231928507488,0.0027737751404417143,,,,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 5, 'classifier__n_estimators': 1500}",0.8920704845814978,0.9205298013245033,0.8852097130242825,0.8992699996434279,0.015291651801534658,44,0.9170854271356784,0.9367088607594937,0.9002433090024331,0.9180125322992018,0.014901426312602639,8,0.958005249343832,0.9711286089238845,0.9711286089238845,0.9667541557305337,0.006186411034003047,46,0.9370988446726572,0.9536082474226805,0.9343434343434344,0.9416835088129241,0.008506766510798291,44,False,5,1500.0,0.05
XGBoost,f1,0.27303242683410645,0.03578656793403249,0.02610182762145996,0.004928470283119776,,,,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 20, 'classifier__n_estimators': 500}",0.8810572687224669,0.9271523178807947,0.8874172185430463,0.8985422683821027,0.020396297697838496,45,0.9077306733167082,0.935,0.8985507246376812,0.9137604659847964,0.015479151964812438,46,0.9553805774278216,0.9816272965879265,0.9763779527559056,0.9711286089238845,0.011339878737371557,37,0.9309462915601023,0.9577464788732394,0.9358490566037736,0.9415139423457051,0.011651343494969785,45,False,20,500.0,0.05
XGBoost,f1,0.4555220603942871,0.0791502387477545,0.028272151947021484,0.005383823180139759,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 20, 'classifier__n_estimators': 1500}",0.8832599118942731,0.9271523178807947,0.8852097130242825,0.8985406475997834,0.020247159279161812,46,0.905940594059406,0.9393939393939394,0.8983050847457628,0.9145465393997027,0.017844144052973035,40,0.9606299212598425,0.9763779527559056,0.973753280839895,0.9702537182852143,0.006888895777788138,41,0.932484076433121,0.9575289575289575,0.9345088161209067,0.9415072833609951,0.011359149764516975,46,False,20,1500.0,0.1
XGBoost,f1,0.2357295354207357,0.005060634391289206,0.019010225931803387,8.242534837120575e-05,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__n_estimators': 1000}",0.8898678414096917,0.9227373068432672,0.8785871964679912,0.8970641149069833,0.018728727056283156,48,0.9106699751861043,0.9390862944162437,0.8975609756097561,0.9157724150707014,0.017332324234928854,26,0.963254593175853,0.9711286089238845,0.9658792650918635,0.9667541557305337,0.003273541020799596,46,0.9362244897959183,0.9548387096774194,0.9304677623261695,0.9405103205998357,0.010400706000370165,47,False,5,1000.0,0.2
XGBoost,f1,0.3602136770884196,0.07007524097393465,0.024393876393636067,0.003979497921002051,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__n_estimators': 1500}",0.8876651982378855,0.9249448123620309,0.8785871964679912,0.8970657356893025,0.020058825424676123,47,0.9104477611940298,0.9392405063291139,0.8975609756097561,0.9157497477109665,0.017423721684642228,27,0.9606299212598425,0.973753280839895,0.9658792650918635,0.9667541557305336,0.005393188104084848,48,0.9348659003831418,0.9561855670103093,0.9304677623261695,0.9405064099065402,0.011231292006578549,48,False,5,1500.0,0.2
